"","controller","condition","item","accuracy","rt","subject","group"
"52","PictureAccept","Unambiguous","10",1,1728,"Native 1","Native"
"64","PictureAccept","Unambiguous","22",1,2782,"Native 1","Native"
"72","PictureAccept","Ambiguous","5",0,2760,"Native 1","Native"
"88","PictureAccept","Ambiguous","21",1,3880,"Native 1","Native"
"124","PictureAccept","Ambiguous","17",0,1833,"Native 1","Native"
"128","PictureAccept","Ambiguous","1",1,2450,"Native 1","Native"
"172","PictureAccept","Unambiguous","6",1,1388,"Native 1","Native"
"176","PictureAccept","Unambiguous","14",1,2698,"Native 1","Native"
"188","PictureAccept","Unambiguous","18",1,1640,"Native 1","Native"
"196","PictureAccept","Ambiguous","13",1,2941,"Native 1","Native"
"220","PictureAccept","Ambiguous","9",1,1254,"Native 1","Native"
"224","PictureAccept","Unambiguous","2",1,1314,"Native 1","Native"
"236","PictureAccept","Ambiguous","24",1,4604,"Native 2","Native"
"276","PictureAccept","Unambiguous","9",1,5216,"Native 2","Native"
"296","PictureAccept","Ambiguous","16",1,1685,"Native 2","Native"
"312","PictureAccept","Unambiguous","21",1,3351,"Native 2","Native"
"328","PictureAccept","Ambiguous","4",1,2731,"Native 2","Native"
"352","PictureAccept","Ambiguous","12",1,2212,"Native 2","Native"
"376","PictureAccept","Ambiguous","8",1,3036,"Native 2","Native"
"384","PictureAccept","Unambiguous","1",1,2800,"Native 2","Native"
"400","PictureAccept","Ambiguous","20",1,1305,"Native 2","Native"
"404","PictureAccept","Unambiguous","13",1,1730,"Native 2","Native"
"416","PictureAccept","Unambiguous","17",0,4989,"Native 2","Native"
"440","PictureAccept","Unambiguous","5",1,1810,"Native 2","Native"
"468","PictureAccept","Unambiguous","12",1,3493,"Native 3","Native"
"476","PictureAccept","Ambiguous","11",1,2936,"Native 3","Native"
"484","PictureAccept","Unambiguous","8",1,1911,"Native 3","Native"
"552","PictureAccept","Ambiguous","23",1,2837,"Native 3","Native"
"568","PictureAccept","Ambiguous","3",0,2973,"Native 3","Native"
"580","PictureAccept","Unambiguous","24",1,1744,"Native 3","Native"
"584","PictureAccept","Ambiguous","7",1,4294,"Native 3","Native"
"596","PictureAccept","Unambiguous","16",1,1689,"Native 3","Native"
"608","PictureAccept","Unambiguous","4",1,2747,"Native 3","Native"
"628","PictureAccept","Unambiguous","20",1,1802,"Native 3","Native"
"644","PictureAccept","Ambiguous","19",1,3391,"Native 3","Native"
"656","PictureAccept","Ambiguous","15",1,2283,"Native 3","Native"
"704","PictureAccept","Unambiguous","23",0,612,"Native 4","Native"
"720","PictureAccept","Unambiguous","3",1,1028,"Native 4","Native"
"728","PictureAccept","Ambiguous","10",1,1595,"Native 4","Native"
"760","PictureAccept","Ambiguous","2",0,705,"Native 4","Native"
"776","PictureAccept","Unambiguous","11",0,914,"Native 4","Native"
"784","PictureAccept","Ambiguous","14",0,3462,"Native 4","Native"
"788","PictureAccept","Ambiguous","6",0,941,"Native 4","Native"
"796","PictureAccept","Unambiguous","19",0,799,"Native 4","Native"
"812","PictureAccept","Ambiguous","18",0,2153,"Native 4","Native"
"840","PictureAccept","Ambiguous","22",0,1381,"Native 4","Native"
"852","PictureAccept","Unambiguous","7",0,1246,"Native 4","Native"
"864","PictureAccept","Unambiguous","15",0,1383,"Native 4","Native"
"916","PictureAccept","Unambiguous","14",1,2134,"Native 5","Native"
"932","PictureAccept","Unambiguous","22",1,2095,"Native 5","Native"
"964","PictureAccept","Ambiguous","13",1,1146,"Native 5","Native"
"988","PictureAccept","Ambiguous","9",1,1603,"Native 5","Native"
"996","PictureAccept","Unambiguous","2",1,1843,"Native 5","Native"
"1028","PictureAccept","Ambiguous","5",1,1408,"Native 5","Native"
"1048","PictureAccept","Ambiguous","1",1,2243,"Native 5","Native"
"1052","PictureAccept","Unambiguous","6",1,1493,"Native 5","Native"
"1056","PictureAccept","Unambiguous","18",1,811,"Native 5","Native"
"1064","PictureAccept","Ambiguous","17",0,2511,"Native 5","Native"
"1088","PictureAccept","Unambiguous","10",1,1076,"Native 5","Native"
"1104","PictureAccept","Ambiguous","21",0,1756,"Native 5","Native"
"1148","PictureAccept","Unambiguous","5",1,1291,"Native 6","Native"
"1156","PictureAccept","Ambiguous","16",1,1393,"Native 6","Native"
"1180","PictureAccept","Ambiguous","24",1,1734,"Native 6","Native"
"1240","PictureAccept","Unambiguous","13",0,1444,"Native 6","Native"
"1260","PictureAccept","Ambiguous","4",1,1293,"Native 6","Native"
"1276","PictureAccept","Unambiguous","1",0,1278,"Native 6","Native"
"1292","PictureAccept","Unambiguous","9",0,1498,"Native 6","Native"
"1304","PictureAccept","Ambiguous","20",0,1161,"Native 6","Native"
"1316","PictureAccept","Ambiguous","8",0,1318,"Native 6","Native"
"1324","PictureAccept","Unambiguous","21",1,1327,"Native 6","Native"
"1336","PictureAccept","Ambiguous","12",0,926,"Native 6","Native"
"1344","PictureAccept","Unambiguous","17",0,1027,"Native 6","Native"
"1354","PictureAccept","Ambiguous","3",1,6526,"Native 7","Native"
"1370","PictureAccept","Ambiguous","23",0,1792,"Native 7","Native"
"1378","PictureAccept","Ambiguous","7",0,5956,"Native 7","Native"
"1382","PictureAccept","Unambiguous","8",1,2185,"Native 7","Native"
"1386","PictureAccept","Unambiguous","20",1,1432,"Native 7","Native"
"1434","PictureAccept","Unambiguous","4",1,1111,"Native 7","Native"
"1450","PictureAccept","Ambiguous","19",1,1578,"Native 7","Native"
"1462","PictureAccept","Unambiguous","12",0,5233,"Native 7","Native"
"1494","PictureAccept","Ambiguous","11",0,1153,"Native 7","Native"
"1506","PictureAccept","Unambiguous","24",1,1325,"Native 7","Native"
"1514","PictureAccept","Ambiguous","15",1,1083,"Native 7","Native"
"1542","PictureAccept","Unambiguous","16",1,1743,"Native 7","Native"
"1594","PictureAccept","Ambiguous","18",1,2745,"Native 8","Native"
"1638","PictureAccept","Unambiguous","19",1,3037,"Native 8","Native"
"1646","PictureAccept","Ambiguous","14",0,4527,"Native 8","Native"
"1662","PictureAccept","Ambiguous","10",1,3588,"Native 8","Native"
"1666","PictureAccept","Ambiguous","2",1,4105,"Native 8","Native"
"1670","PictureAccept","Unambiguous","7",1,7118,"Native 8","Native"
"1714","PictureAccept","Unambiguous","11",1,5822,"Native 8","Native"
"1722","PictureAccept","Ambiguous","22",0,2119,"Native 8","Native"
"1726","PictureAccept","Unambiguous","15",1,2327,"Native 8","Native"
"1738","PictureAccept","Unambiguous","3",0,4210,"Native 8","Native"
"1782","PictureAccept","Unambiguous","23",1,3050,"Native 8","Native"
"1786","PictureAccept","Ambiguous","6",1,1693,"Native 8","Native"
"1818","PictureAccept","Ambiguous","5",1,2816,"Native 9","Native"
"1870","PictureAccept","Unambiguous","10",1,2320,"Native 9","Native"
"1882","PictureAccept","Unambiguous","14",1,2367,"Native 9","Native"
"1886","PictureAccept","Unambiguous","18",1,1185,"Native 9","Native"
"1902","PictureAccept","Ambiguous","13",1,1159,"Native 9","Native"
"1910","PictureAccept","Ambiguous","21",1,1696,"Native 9","Native"
"1922","PictureAccept","Ambiguous","9",1,1706,"Native 9","Native"
"1938","PictureAccept","Unambiguous","6",1,998,"Native 9","Native"
"1946","PictureAccept","Unambiguous","22",1,1722,"Native 9","Native"
"1974","PictureAccept","Unambiguous","2",1,810,"Native 9","Native"
"1982","PictureAccept","Ambiguous","17",1,911,"Native 9","Native"
"2002","PictureAccept","Ambiguous","1",1,1081,"Native 9","Native"
"2044","PictureAccept","Unambiguous","9",1,2747,"Native 10","Native"
"2056","PictureAccept","Ambiguous","4",1,4500,"Native 10","Native"
"2064","PictureAccept","Ambiguous","8",1,5019,"Native 10","Native"
"2068","PictureAccept","Unambiguous","5",0,6660,"Native 10","Native"
"2080","PictureAccept","Unambiguous","1",1,2355,"Native 10","Native"
"2100","PictureAccept","Unambiguous","21",1,2494,"Native 10","Native"
"2116","PictureAccept","Ambiguous","16",1,2409,"Native 10","Native"
"2132","PictureAccept","Ambiguous","12",1,2393,"Native 10","Native"
"2144","PictureAccept","Unambiguous","17",1,7916,"Native 10","Native"
"2156","PictureAccept","Unambiguous","13",1,2301,"Native 10","Native"
"2204","PictureAccept","Ambiguous","24",1,2133,"Native 10","Native"
"2240","PictureAccept","Ambiguous","20",1,2401,"Native 10","Native"
"2260","PictureAccept","Ambiguous","3",0,8480,"Native 11","Native"
"2268","PictureAccept","Unambiguous","20",1,4355,"Native 11","Native"
"2304","PictureAccept","Unambiguous","24",1,2056,"Native 11","Native"
"2324","PictureAccept","Ambiguous","7",1,4422,"Native 11","Native"
"2328","PictureAccept","Ambiguous","11",1,2815,"Native 11","Native"
"2352","PictureAccept","Ambiguous","23",1,5838,"Native 11","Native"
"2364","PictureAccept","Unambiguous","4",1,1988,"Native 11","Native"
"2392","PictureAccept","Unambiguous","16",1,1596,"Native 11","Native"
"2400","PictureAccept","Ambiguous","15",1,1493,"Native 11","Native"
"2420","PictureAccept","Ambiguous","19",1,4272,"Native 11","Native"
"2432","PictureAccept","Unambiguous","8",1,3093,"Native 11","Native"
"2464","PictureAccept","Unambiguous","12",1,2140,"Native 11","Native"
"2476","PictureAccept","Ambiguous","6",1,2792,"Native 12","Native"
"2508","PictureAccept","Unambiguous","15",1,2432,"Native 12","Native"
"2520","PictureAccept","Unambiguous","7",0,3111,"Native 12","Native"
"2540","PictureAccept","Ambiguous","14",1,3760,"Native 12","Native"
"2556","PictureAccept","Ambiguous","18",1,2115,"Native 12","Native"
"2564","PictureAccept","Ambiguous","2",1,1914,"Native 12","Native"
"2596","PictureAccept","Unambiguous","23",1,1512,"Native 12","Native"
"2616","PictureAccept","Unambiguous","3",0,2044,"Native 12","Native"
"2628","PictureAccept","Unambiguous","11",1,1443,"Native 12","Native"
"2636","PictureAccept","Ambiguous","10",1,2400,"Native 12","Native"
"2656","PictureAccept","Ambiguous","22",0,1492,"Native 12","Native"
"2668","PictureAccept","Unambiguous","19",1,1968,"Native 12","Native"
"2702","PictureAccept","Ambiguous","17",0,2146,"Native 13","Native"
"2722","PictureAccept","Ambiguous","5",0,2279,"Native 13","Native"
"2734","PictureAccept","Unambiguous","22",0,3468,"Native 13","Native"
"2750","PictureAccept","Ambiguous","9",1,2577,"Native 13","Native"
"2798","PictureAccept","Ambiguous","21",0,1168,"Native 13","Native"
"2802","PictureAccept","Unambiguous","14",1,6178,"Native 13","Native"
"2806","PictureAccept","Unambiguous","18",1,2406,"Native 13","Native"
"2814","PictureAccept","Unambiguous","6",1,3371,"Native 13","Native"
"2838","PictureAccept","Ambiguous","1",0,3770,"Native 13","Native"
"2866","PictureAccept","Unambiguous","2",1,2621,"Native 13","Native"
"2874","PictureAccept","Unambiguous","10",1,1504,"Native 13","Native"
"2882","PictureAccept","Ambiguous","13",1,1847,"Native 13","Native"
"2936","PictureAccept","Unambiguous","21",0,9547,"Native 14","Native"
"2956","PictureAccept","Unambiguous","5",0,6350,"Native 14","Native"
"2968","PictureAccept","Unambiguous","17",0,3840,"Native 14","Native"
"2988","PictureAccept","Unambiguous","13",0,2359,"Native 14","Native"
"3004","PictureAccept","Ambiguous","20",0,3034,"Native 14","Native"
"3008","PictureAccept","Ambiguous","8",1,3779,"Native 14","Native"
"3020","PictureAccept","Ambiguous","24",1,2163,"Native 14","Native"
"3032","PictureAccept","Unambiguous","9",1,4448,"Native 14","Native"
"3080","PictureAccept","Ambiguous","12",1,1805,"Native 14","Native"
"3092","PictureAccept","Ambiguous","16",1,1138,"Native 14","Native"
"3100","PictureAccept","Ambiguous","4",1,2274,"Native 14","Native"
"3128","PictureAccept","Unambiguous","1",1,1916,"Native 14","Native"
"3158","PictureAccept","Unambiguous","24",1,2072,"Native 15","Native"
"3162","PictureAccept","Ambiguous","11",0,1662,"Native 15","Native"
"3210","PictureAccept","Ambiguous","23",1,2011,"Native 15","Native"
"3230","PictureAccept","Unambiguous","4",1,1024,"Native 15","Native"
"3234","PictureAccept","Ambiguous","19",1,2003,"Native 15","Native"
"3242","PictureAccept","Ambiguous","7",1,3425,"Native 15","Native"
"3262","PictureAccept","Unambiguous","20",1,1106,"Native 15","Native"
"3282","PictureAccept","Unambiguous","8",1,1142,"Native 15","Native"
"3294","PictureAccept","Unambiguous","16",1,1248,"Native 15","Native"
"3334","PictureAccept","Ambiguous","15",0,716,"Native 15","Native"
"3342","PictureAccept","Unambiguous","12",1,1505,"Native 15","Native"
"3358","PictureAccept","Ambiguous","3",0,2192,"Native 15","Native"
"3374","PictureAccept","Ambiguous","14",0,3357,"Native 16","Native"
"3414","PictureAccept","Unambiguous","19",1,2775,"Native 16","Native"
"3434","PictureAccept","Unambiguous","7",1,3967,"Native 16","Native"
"3438","PictureAccept","Ambiguous","10",1,3595,"Native 16","Native"
"3446","PictureAccept","Ambiguous","18",0,4240,"Native 16","Native"
"3474","PictureAccept","Unambiguous","11",1,2238,"Native 16","Native"
"3482","PictureAccept","Ambiguous","22",1,1600,"Native 16","Native"
"3494","PictureAccept","Ambiguous","6",1,1840,"Native 16","Native"
"3514","PictureAccept","Ambiguous","2",1,1591,"Native 16","Native"
"3526","PictureAccept","Unambiguous","23",1,1551,"Native 16","Native"
"3534","PictureAccept","Unambiguous","3",1,3371,"Native 16","Native"
"3542","PictureAccept","Unambiguous","15",1,1870,"Native 16","Native"
"3600","PictureAccept","Unambiguous","18",1,2375,"Native 17","Native"
"3604","PictureAccept","Unambiguous","2",1,2691,"Native 17","Native"
"3612","PictureAccept","Unambiguous","14",1,2813,"Native 17","Native"
"3664","PictureAccept","Ambiguous","1",1,1813,"Native 17","Native"
"3672","PictureAccept","Ambiguous","5",1,1034,"Native 17","Native"
"3704","PictureAccept","Unambiguous","10",1,1709,"Native 17","Native"
"3744","PictureAccept","Ambiguous","21",1,1773,"Native 17","Native"
"3764","PictureAccept","Ambiguous","9",1,3129,"Native 17","Native"
"3780","PictureAccept","Unambiguous","22",1,2371,"Native 17","Native"
"3788","PictureAccept","Ambiguous","17",1,1890,"Native 17","Native"
"3800","PictureAccept","Unambiguous","6",1,1619,"Native 17","Native"
"3808","PictureAccept","Ambiguous","13",1,1935,"Native 17","Native"
"3830","PictureAccept","Unambiguous","12",1,2167,"Native 18","Native"
"3838","PictureAccept","Ambiguous","15",1,8707,"Native 18","Native"
"3846","PictureAccept","Unambiguous","20",1,2342,"Native 18","Native"
"3850","PictureAccept","Ambiguous","23",1,1843,"Native 18","Native"
"3858","PictureAccept","Ambiguous","19",1,5480,"Native 18","Native"
"3870","PictureAccept","Unambiguous","16",1,2715,"Native 18","Native"
"3902","PictureAccept","Ambiguous","3",0,8033,"Native 18","Native"
"3930","PictureAccept","Unambiguous","24",1,3400,"Native 18","Native"
"3950","PictureAccept","Unambiguous","8",1,1515,"Native 18","Native"
"3962","PictureAccept","Ambiguous","11",1,1873,"Native 18","Native"
"4026","PictureAccept","Unambiguous","4",1,1845,"Native 18","Native"
"4030","PictureAccept","Ambiguous","7",0,3664,"Native 18","Native"
"4048","PictureAccept","Ambiguous","6",1,2277,"Native 19","Native"
"4056","PictureAccept","Unambiguous","7",1,1692,"Native 19","Native"
"4068","PictureAccept","Ambiguous","2",1,2657,"Native 19","Native"
"4072","PictureAccept","Unambiguous","11",1,2522,"Native 19","Native"
"4116","PictureAccept","Unambiguous","3",0,4530,"Native 19","Native"
"4136","PictureAccept","Unambiguous","19",1,2971,"Native 19","Native"
"4148","PictureAccept","Unambiguous","15",1,2808,"Native 19","Native"
"4156","PictureAccept","Unambiguous","23",1,1996,"Native 19","Native"
"4164","PictureAccept","Ambiguous","22",0,3053,"Native 19","Native"
"4232","PictureAccept","Ambiguous","10",0,2825,"Native 19","Native"
"4244","PictureAccept","Ambiguous","18",1,1690,"Native 19","Native"
"4252","PictureAccept","Ambiguous","14",1,7836,"Native 19","Native"
"4272","PictureAccept","Unambiguous","22",0,1065,"Native 20","Native"
"4276","PictureAccept","Ambiguous","21",1,3361,"Native 20","Native"
"4284","PictureAccept","Ambiguous","9",1,2086,"Native 20","Native"
"4288","PictureAccept","Ambiguous","5",0,1763,"Native 20","Native"
"4300","PictureAccept","Unambiguous","18",1,1181,"Native 20","Native"
"4324","PictureAccept","Unambiguous","10",1,871,"Native 20","Native"
"4328","PictureAccept","Unambiguous","14",1,1240,"Native 20","Native"
"4344","PictureAccept","Ambiguous","1",1,2280,"Native 20","Native"
"4352","PictureAccept","Unambiguous","6",1,1439,"Native 20","Native"
"4360","PictureAccept","Unambiguous","2",0,3210,"Native 20","Native"
"4364","PictureAccept","Ambiguous","13",0,1171,"Native 20","Native"
"4480","PictureAccept","Ambiguous","17",0,3259,"Native 20","Native"
"4510","PictureAccept","Unambiguous","13",1,2570,"Native 21","Native"
"4514","PictureAccept","Unambiguous","1",1,1758,"Native 21","Native"
"4530","PictureAccept","Unambiguous","17",0,2337,"Native 21","Native"
"4542","PictureAccept","Ambiguous","24",0,1775,"Native 21","Native"
"4546","PictureAccept","Unambiguous","21",1,2422,"Native 21","Native"
"4558","PictureAccept","Ambiguous","16",0,1734,"Native 21","Native"
"4566","PictureAccept","Unambiguous","5",1,1600,"Native 21","Native"
"4570","PictureAccept","Ambiguous","8",1,1601,"Native 21","Native"
"4638","PictureAccept","Ambiguous","20",0,1821,"Native 21","Native"
"4642","PictureAccept","Ambiguous","4",1,2089,"Native 21","Native"
"4690","PictureAccept","Unambiguous","9",1,1163,"Native 21","Native"
"4702","PictureAccept","Ambiguous","12",1,2991,"Native 21","Native"
"4778","PictureAccept","Ambiguous","19",1,3207,"Native 22","Native"
"4790","PictureAccept","Ambiguous","3",0,5822,"Native 22","Native"
"4810","PictureAccept","Unambiguous","8",1,1888,"Native 22","Native"
"4814","PictureAccept","Unambiguous","4",1,1589,"Native 22","Native"
"4834","PictureAccept","Ambiguous","7",1,4767,"Native 22","Native"
"4846","PictureAccept","Ambiguous","11",1,1665,"Native 22","Native"
"4858","PictureAccept","Ambiguous","23",1,1503,"Native 22","Native"
"4862","PictureAccept","Ambiguous","15",1,1086,"Native 22","Native"
"4866","PictureAccept","Unambiguous","20",1,1430,"Native 22","Native"
"4878","PictureAccept","Unambiguous","16",1,1207,"Native 22","Native"
"4894","PictureAccept","Unambiguous","24",1,1651,"Native 22","Native"
"4910","PictureAccept","Unambiguous","12",1,4557,"Native 22","Native"
"4976","PictureAccept","Unambiguous","11",1,2043,"Native 23","Native"
"4984","PictureAccept","Unambiguous","23",1,1745,"Native 23","Native"
"5004","PictureAccept","Ambiguous","22",1,2603,"Native 23","Native"
"5008","PictureAccept","Unambiguous","7",1,5268,"Native 23","Native"
"5032","PictureAccept","Unambiguous","19",1,2213,"Native 23","Native"
"5060","PictureAccept","Unambiguous","15",1,1093,"Native 23","Native"
"5072","PictureAccept","Unambiguous","3",1,3715,"Native 23","Native"
"5092","PictureAccept","Ambiguous","18",1,1920,"Native 23","Native"
"5116","PictureAccept","Ambiguous","10",1,1419,"Native 23","Native"
"5128","PictureAccept","Ambiguous","14",1,6521,"Native 23","Native"
"5136","PictureAccept","Ambiguous","2",1,4413,"Native 23","Native"
"5148","PictureAccept","Ambiguous","6",1,1119,"Native 23","Native"
"5184","PictureAccept","Unambiguous","10",1,3133,"Native 24","Native"
"5204","PictureAccept","Ambiguous","5",0,1318,"Native 24","Native"
"5224","PictureAccept","Ambiguous","17",0,1623,"Native 24","Native"
"5232","PictureAccept","Unambiguous","22",1,2851,"Native 24","Native"
"5280","PictureAccept","Ambiguous","1",1,1839,"Native 24","Native"
"5292","PictureAccept","Unambiguous","18",1,2532,"Native 24","Native"
"5296","PictureAccept","Unambiguous","6",1,1173,"Native 24","Native"
"5300","PictureAccept","Ambiguous","13",1,1125,"Native 24","Native"
"5320","PictureAccept","Unambiguous","14",1,2562,"Native 24","Native"
"5328","PictureAccept","Unambiguous","2",1,1404,"Native 24","Native"
"5340","PictureAccept","Ambiguous","21",1,4228,"Native 24","Native"
"5344","PictureAccept","Ambiguous","9",1,1345,"Native 24","Native"
"5430","PictureAccept","Unambiguous","1",1,7018,"Native 25","Native"
"5454","PictureAccept","Ambiguous","24",1,3025,"Native 25","Native"
"5458","PictureAccept","Ambiguous","20",1,5938,"Native 25","Native"
"5486","PictureAccept","Unambiguous","13",1,1829,"Native 25","Native"
"5490","PictureAccept","Unambiguous","9",1,2757,"Native 25","Native"
"5502","PictureAccept","Ambiguous","12",1,2617,"Native 25","Native"
"5534","PictureAccept","Ambiguous","4",1,4714,"Native 25","Native"
"5546","PictureAccept","Unambiguous","17",0,2546,"Native 25","Native"
"5554","PictureAccept","Unambiguous","5",1,1780,"Native 25","Native"
"5570","PictureAccept","Unambiguous","21",1,1974,"Native 25","Native"
"5574","PictureAccept","Ambiguous","16",1,2138,"Native 25","Native"
"5578","PictureAccept","Ambiguous","8",1,1484,"Native 25","Native"
"5614","PictureAccept","Ambiguous","3",0,1945,"Native 26","Native"
"5634","PictureAccept","Ambiguous","11",0,1908,"Native 26","Native"
"5650","PictureAccept","Unambiguous","24",1,4365,"Native 26","Native"
"5714","PictureAccept","Ambiguous","15",0,1634,"Native 26","Native"
"5726","PictureAccept","Ambiguous","23",1,2778,"Native 26","Native"
"5734","PictureAccept","Unambiguous","8",1,1528,"Native 26","Native"
"5750","PictureAccept","Unambiguous","16",1,1674,"Native 26","Native"
"5758","PictureAccept","Ambiguous","7",1,2557,"Native 26","Native"
"5794","PictureAccept","Unambiguous","12",1,1174,"Native 26","Native"
"5798","PictureAccept","Unambiguous","20",1,1285,"Native 26","Native"
"5806","PictureAccept","Unambiguous","4",1,1436,"Native 26","Native"
"5810","PictureAccept","Ambiguous","19",1,2256,"Native 26","Native"
"5842","PictureAccept","Ambiguous","10",0,3143,"Native 27","Native"
"5850","PictureAccept","Ambiguous","18",0,2786,"Native 27","Native"
"5858","PictureAccept","Unambiguous","15",0,3469,"Native 27","Native"
"5902","PictureAccept","Ambiguous","2",0,4237,"Native 27","Native"
"5906","PictureAccept","Unambiguous","7",1,5098,"Native 27","Native"
"5910","PictureAccept","Ambiguous","14",0,7633,"Native 27","Native"
"5954","PictureAccept","Unambiguous","11",0,5481,"Native 27","Native"
"5966","PictureAccept","Unambiguous","23",1,1409,"Native 27","Native"
"5974","PictureAccept","Ambiguous","6",0,3402,"Native 27","Native"
"5990","PictureAccept","Ambiguous","22",1,7820,"Native 27","Native"
"6002","PictureAccept","Unambiguous","19",1,3476,"Native 27","Native"
"6046","PictureAccept","Unambiguous","3",0,6950,"Native 27","Native"
"6072","PictureAccept","Ambiguous","9",1,2407,"Native 28","Native"
"6092","PictureAccept","Unambiguous","18",1,4909,"Native 28","Native"
"6096","PictureAccept","Ambiguous","5",1,4103,"Native 28","Native"
"6100","PictureAccept","Ambiguous","17",0,2734,"Native 28","Native"
"6108","PictureAccept","Unambiguous","10",1,1452,"Native 28","Native"
"6120","PictureAccept","Ambiguous","13",0,1042,"Native 28","Native"
"6164","PictureAccept","Ambiguous","21",0,2797,"Native 28","Native"
"6176","PictureAccept","Unambiguous","14",1,3156,"Native 28","Native"
"6196","PictureAccept","Unambiguous","2",1,672,"Native 28","Native"
"6224","PictureAccept","Ambiguous","1",1,2831,"Native 28","Native"
"6264","PictureAccept","Unambiguous","22",1,1702,"Native 28","Native"
"6272","PictureAccept","Unambiguous","6",1,1505,"Native 28","Native"
"6294","PictureAccept","Ambiguous","20",1,2232,"Native 29","Native"
"6322","PictureAccept","Unambiguous","21",1,1811,"Native 29","Native"
"6338","PictureAccept","Ambiguous","16",0,1263,"Native 29","Native"
"6366","PictureAccept","Ambiguous","24",1,1258,"Native 29","Native"
"6394","PictureAccept","Ambiguous","12",0,1455,"Native 29","Native"
"6414","PictureAccept","Ambiguous","8",1,1420,"Native 29","Native"
"6446","PictureAccept","Unambiguous","13",1,1052,"Native 29","Native"
"6450","PictureAccept","Unambiguous","5",1,1288,"Native 29","Native"
"6454","PictureAccept","Unambiguous","1",1,997,"Native 29","Native"
"6466","PictureAccept","Unambiguous","9",1,860,"Native 29","Native"
"6482","PictureAccept","Unambiguous","17",0,929,"Native 29","Native"
"6486","PictureAccept","Ambiguous","4",0,719,"Native 29","Native"
"6508","PictureAccept","Ambiguous","23",0,1681,"Native 30","Native"
"6532","PictureAccept","Ambiguous","7",1,5602,"Native 30","Native"
"6536","PictureAccept","Ambiguous","15",0,2539,"Native 30","Native"
"6604","PictureAccept","Ambiguous","11",1,1153,"Native 30","Native"
"6616","PictureAccept","Unambiguous","16",1,918,"Native 30","Native"
"6620","PictureAccept","Ambiguous","3",0,894,"Native 30","Native"
"6656","PictureAccept","Unambiguous","4",1,1097,"Native 30","Native"
"6664","PictureAccept","Unambiguous","8",1,2722,"Native 30","Native"
"6668","PictureAccept","Ambiguous","19",0,1295,"Native 30","Native"
"6684","PictureAccept","Unambiguous","20",1,1057,"Native 30","Native"
"6696","PictureAccept","Unambiguous","12",1,1687,"Native 30","Native"
"6704","PictureAccept","Unambiguous","24",1,712,"Native 30","Native"
"6772","PictureAccept","Ambiguous","18",1,2952,"Native 31","Native"
"6784","PictureAccept","Unambiguous","7",1,4643,"Native 31","Native"
"6804","PictureAccept","Unambiguous","23",1,1959,"Native 31","Native"
"6808","PictureAccept","Ambiguous","14",1,2007,"Native 31","Native"
"6812","PictureAccept","Unambiguous","3",1,2365,"Native 31","Native"
"6832","PictureAccept","Unambiguous","11",1,1537,"Native 31","Native"
"6844","PictureAccept","Ambiguous","2",1,1612,"Native 31","Native"
"6856","PictureAccept","Unambiguous","15",1,1055,"Native 31","Native"
"6884","PictureAccept","Ambiguous","6",1,1122,"Native 31","Native"
"6900","PictureAccept","Unambiguous","19",1,1403,"Native 31","Native"
"6904","PictureAccept","Ambiguous","10",1,994,"Native 31","Native"
"6928","PictureAccept","Ambiguous","22",1,1061,"Native 31","Native"
"6958","PictureAccept","Unambiguous","22",1,2119,"Native 32","Native"
"6970","PictureAccept","Ambiguous","21",0,6807,"Native 32","Native"
"6978","PictureAccept","Unambiguous","10",1,2046,"Native 32","Native"
"6994","PictureAccept","Unambiguous","2",1,9312,"Native 32","Native"
"7014","PictureAccept","Unambiguous","14",1,3622,"Native 32","Native"
"7022","PictureAccept","Unambiguous","18",1,1944,"Native 32","Native"
"7026","PictureAccept","Ambiguous","9",1,2294,"Native 32","Native"
"7030","PictureAccept","Ambiguous","13",1,5888,"Native 32","Native"
"7054","PictureAccept","Ambiguous","17",0,1335,"Native 32","Native"
"7062","PictureAccept","Ambiguous","1",1,4619,"Native 32","Native"
"7126","PictureAccept","Ambiguous","5",1,1684,"Native 32","Native"
"7130","PictureAccept","Unambiguous","6",1,1377,"Native 32","Native"
"7186","PictureAccept","Unambiguous","21",1,1847,"Native 33","Native"
"7238","PictureAccept","Unambiguous","5",0,1954,"Native 33","Native"
"7246","PictureAccept","Ambiguous","16",0,1620,"Native 33","Native"
"7254","PictureAccept","Unambiguous","13",1,1482,"Native 33","Native"
"7266","PictureAccept","Unambiguous","17",0,1591,"Native 33","Native"
"7290","PictureAccept","Ambiguous","8",0,1987,"Native 33","Native"
"7306","PictureAccept","Unambiguous","9",1,1403,"Native 33","Native"
"7326","PictureAccept","Ambiguous","24",1,1880,"Native 33","Native"
"7342","PictureAccept","Unambiguous","1",1,1537,"Native 33","Native"
"7362","PictureAccept","Ambiguous","12",0,4166,"Native 33","Native"
"7366","PictureAccept","Ambiguous","20",1,1371,"Native 33","Native"
"7370","PictureAccept","Ambiguous","4",1,1295,"Native 33","Native"
"7426","PictureAccept","Ambiguous","7",0,3594,"Native 34","Native"
"7506","PictureAccept","Unambiguous","8",1,1818,"Native 34","Native"
"7514","PictureAccept","Unambiguous","12",1,1223,"Native 34","Native"
"7522","PictureAccept","Ambiguous","23",1,2989,"Native 34","Native"
"7526","PictureAccept","Ambiguous","19",1,2097,"Native 34","Native"
