"","controller","condition","item","accuracy","rt","subject","group"
"15336","PictureAccept","Unambiguous",1,1,3019,"Non-Native 29","Non-Native"
"15340","PictureAccept","Control",5,1,1494,"Non-Native 29","Non-Native"
"15344","PictureAccept","Control",11,1,1450,"Non-Native 29","Non-Native"
"15348","PictureAccept","Control",8,1,1932,"Non-Native 29","Non-Native"
"15376","PictureAccept","Control",14,1,4291,"Non-Native 29","Non-Native"
"15380","PictureAccept","Ambiguous",18,0,1661,"Non-Native 29","Non-Native"
"15384","PictureAccept","Control",2,1,2231,"Non-Native 29","Non-Native"
"15416","PictureAccept","Unambiguous",10,0,1207,"Non-Native 29","Non-Native"
"15444","PictureAccept","Unambiguous",7,1,4138,"Non-Native 29","Non-Native"
"15448","PictureAccept","Ambiguous",3,0,2146,"Non-Native 29","Non-Native"
"15452","PictureAccept","Unambiguous",4,1,1717,"Non-Native 29","Non-Native"
"15456","PictureAccept","Ambiguous",12,1,1657,"Non-Native 29","Non-Native"
"15466","PictureAccept","Ambiguous",14,0,3962,"Non-Native 30","Non-Native"
"15474","PictureAccept","Unambiguous",6,1,2281,"Non-Native 30","Non-Native"
"15530","PictureAccept","Ambiguous",17,0,2025,"Non-Native 30","Non-Native"
"15534","PictureAccept","Unambiguous",15,0,3982,"Non-Native 30","Non-Native"
"15538","PictureAccept","Control",1,0,3849,"Non-Native 30","Non-Native"
"15550","PictureAccept","Ambiguous",5,1,3835,"Non-Native 30","Non-Native"
"15554","PictureAccept","Control",4,1,2904,"Non-Native 30","Non-Native"
"15558","PictureAccept","Control",16,1,2031,"Non-Native 30","Non-Native"
"15566","PictureAccept","Unambiguous",12,0,2338,"Non-Native 30","Non-Native"
"15578","PictureAccept","Control",13,1,1505,"Non-Native 30","Non-Native"
"15590","PictureAccept","Ambiguous",8,1,1754,"Non-Native 30","Non-Native"
"15610","PictureAccept","Ambiguous",11,0,2083,"Non-Native 30","Non-Native"
"15614","PictureAccept","Control",10,1,2954,"Non-Native 30","Non-Native"
"15622","PictureAccept","Unambiguous",18,0,1106,"Non-Native 30","Non-Native"
"15630","PictureAccept","Unambiguous",3,0,3935,"Non-Native 30","Non-Native"
"15634","PictureAccept","Control",7,1,1293,"Non-Native 30","Non-Native"
"15670","PictureAccept","Ambiguous",2,0,1536,"Non-Native 30","Non-Native"
"15678","PictureAccept","Unambiguous",9,0,4124,"Non-Native 30","Non-Native"
"15692","PictureAccept","Ambiguous",10,0,12318,"Non-Native 31","Non-Native"
"15696","PictureAccept","Ambiguous",4,0,2919,"Non-Native 31","Non-Native"
"15716","PictureAccept","Unambiguous",11,1,13309,"Non-Native 31","Non-Native"
"15744","PictureAccept","Unambiguous",17,1,4149,"Non-Native 31","Non-Native"
"15752","PictureAccept","Control",12,1,1710,"Non-Native 31","Non-Native"
"15756","PictureAccept","Unambiguous",5,1,2844,"Non-Native 31","Non-Native"
"15764","PictureAccept","Ambiguous",16,0,1643,"Non-Native 31","Non-Native"
"15776","PictureAccept","Unambiguous",8,0,4130,"Non-Native 31","Non-Native"
"15784","PictureAccept","Ambiguous",7,0,3251,"Non-Native 31","Non-Native"
"15788","PictureAccept","Control",18,1,2312,"Non-Native 31","Non-Native"
"15796","PictureAccept","Control",3,1,1631,"Non-Native 31","Non-Native"
"15812","PictureAccept","Unambiguous",14,1,2723,"Non-Native 31","Non-Native"
"15824","PictureAccept","Control",6,1,2263,"Non-Native 31","Non-Native"
"15860","PictureAccept","Unambiguous",2,1,2595,"Non-Native 31","Non-Native"
"15872","PictureAccept","Ambiguous",1,1,5173,"Non-Native 31","Non-Native"
"15880","PictureAccept","Ambiguous",13,0,24397,"Non-Native 31","Non-Native"
"15896","PictureAccept","Control",9,1,1356,"Non-Native 31","Non-Native"
"15900","PictureAccept","Control",15,1,3563,"Non-Native 31","Non-Native"
"15920","PictureAccept","Ambiguous",6,0,6024,"Non-Native 32","Non-Native"
"15944","PictureAccept","Unambiguous",10,1,4656,"Non-Native 32","Non-Native"
"15956","PictureAccept","Unambiguous",7,0,1964,"Non-Native 32","Non-Native"
"15968","PictureAccept","Ambiguous",15,1,7584,"Non-Native 32","Non-Native"
"15972","PictureAccept","Unambiguous",16,1,2329,"Non-Native 32","Non-Native"
"15980","PictureAccept","Ambiguous",3,1,5118,"Non-Native 32","Non-Native"
"15996","PictureAccept","Ambiguous",9,1,3683,"Non-Native 32","Non-Native"
"16032","PictureAccept","Control",14,1,6863,"Non-Native 32","Non-Native"
"16048","PictureAccept","Control",17,1,8043,"Non-Native 32","Non-Native"
"16056","PictureAccept","Unambiguous",4,0,5015,"Non-Native 32","Non-Native"
"16064","PictureAccept","Control",5,1,1930,"Non-Native 32","Non-Native"
"16068","PictureAccept","Control",8,0,2584,"Non-Native 32","Non-Native"
"16072","PictureAccept","Ambiguous",18,0,3404,"Non-Native 32","Non-Native"
"16084","PictureAccept","Unambiguous",13,1,2380,"Non-Native 32","Non-Native"
"16088","PictureAccept","Control",2,1,2309,"Non-Native 32","Non-Native"
"16104","PictureAccept","Unambiguous",1,1,6392,"Non-Native 32","Non-Native"
"16112","PictureAccept","Ambiguous",12,0,2479,"Non-Native 32","Non-Native"
"16124","PictureAccept","Control",11,1,1995,"Non-Native 32","Non-Native"
"16146","PictureAccept","Ambiguous",2,1,2314,"Non-Native 33","Non-Native"
"16166","PictureAccept","Ambiguous",11,1,2758,"Non-Native 33","Non-Native"
"16178","PictureAccept","Control",13,1,3024,"Non-Native 33","Non-Native"
"16198","PictureAccept","Unambiguous",15,1,3224,"Non-Native 33","Non-Native"
"16202","PictureAccept","Control",10,1,2218,"Non-Native 33","Non-Native"
"16230","PictureAccept","Unambiguous",12,1,1387,"Non-Native 33","Non-Native"
"16242","PictureAccept","Control",4,1,1140,"Non-Native 33","Non-Native"
"16246","PictureAccept","Unambiguous",18,1,1465,"Non-Native 33","Non-Native"
"16254","PictureAccept","Ambiguous",14,1,1233,"Non-Native 33","Non-Native"
"16266","PictureAccept","Ambiguous",5,1,1566,"Non-Native 33","Non-Native"
"16270","PictureAccept","Control",7,1,2603,"Non-Native 33","Non-Native"
"16274","PictureAccept","Unambiguous",3,1,1502,"Non-Native 33","Non-Native"
"16278","PictureAccept","Unambiguous",6,1,2018,"Non-Native 33","Non-Native"
"16286","PictureAccept","Ambiguous",17,1,1432,"Non-Native 33","Non-Native"
"16306","PictureAccept","Unambiguous",9,1,1302,"Non-Native 33","Non-Native"
"16322","PictureAccept","Control",16,1,851,"Non-Native 33","Non-Native"
"16326","PictureAccept","Ambiguous",8,1,1153,"Non-Native 33","Non-Native"
"16342","PictureAccept","Control",1,1,1287,"Non-Native 33","Non-Native"
"16372","PictureAccept","Ambiguous",4,0,5240,"Non-Native 34","Non-Native"
"16380","PictureAccept","Control",9,1,2806,"Non-Native 34","Non-Native"
"16396","PictureAccept","Ambiguous",16,0,1945,"Non-Native 34","Non-Native"
"16400","PictureAccept","Unambiguous",11,1,5592,"Non-Native 34","Non-Native"
"16416","PictureAccept","Control",18,1,2564,"Non-Native 34","Non-Native"
"16420","PictureAccept","Control",15,1,6463,"Non-Native 34","Non-Native"
"16424","PictureAccept","Ambiguous",10,0,5683,"Non-Native 34","Non-Native"
"16464","PictureAccept","Unambiguous",2,1,3099,"Non-Native 34","Non-Native"
"16480","PictureAccept","Unambiguous",17,0,2600,"Non-Native 34","Non-Native"
"16484","PictureAccept","Unambiguous",14,1,2824,"Non-Native 34","Non-Native"
"16500","PictureAccept","Ambiguous",7,0,1867,"Non-Native 34","Non-Native"
"16512","PictureAccept","Control",12,0,2059,"Non-Native 34","Non-Native"
"16516","PictureAccept","Control",6,0,1997,"Non-Native 34","Non-Native"
"16520","PictureAccept","Ambiguous",13,0,2738,"Non-Native 34","Non-Native"
"16536","PictureAccept","Unambiguous",5,1,1524,"Non-Native 34","Non-Native"
"16548","PictureAccept","Unambiguous",8,1,5224,"Non-Native 34","Non-Native"
"16564","PictureAccept","Control",3,1,1306,"Non-Native 34","Non-Native"
"16576","PictureAccept","Ambiguous",1,1,2083,"Non-Native 34","Non-Native"
"16594","PictureAccept","Ambiguous",9,0,3206,"Non-Native 35","Non-Native"
"16610","PictureAccept","Unambiguous",10,0,3915,"Non-Native 35","Non-Native"
"16618","PictureAccept","Unambiguous",13,1,2530,"Non-Native 35","Non-Native"
"16630","PictureAccept","Ambiguous",6,1,1903,"Non-Native 35","Non-Native"
"16634","PictureAccept","Ambiguous",3,0,3675,"Non-Native 35","Non-Native"
"16642","PictureAccept","Ambiguous",18,0,6705,"Non-Native 35","Non-Native"
"16650","PictureAccept","Unambiguous",16,1,2715,"Non-Native 35","Non-Native"
"16662","PictureAccept","Unambiguous",4,1,1315,"Non-Native 35","Non-Native"
"16674","PictureAccept","Ambiguous",12,1,2476,"Non-Native 35","Non-Native"
"16686","PictureAccept","Ambiguous",15,1,2546,"Non-Native 35","Non-Native"
"16694","PictureAccept","Control",17,1,2051,"Non-Native 35","Non-Native"
"16706","PictureAccept","Control",8,0,5234,"Non-Native 35","Non-Native"
"16714","PictureAccept","Unambiguous",1,1,3301,"Non-Native 35","Non-Native"
"16726","PictureAccept","Control",2,1,2206,"Non-Native 35","Non-Native"
"16738","PictureAccept","Unambiguous",7,1,3924,"Non-Native 35","Non-Native"
"16766","PictureAccept","Control",11,1,1552,"Non-Native 35","Non-Native"
"16790","PictureAccept","Control",5,1,1926,"Non-Native 35","Non-Native"
"16798","PictureAccept","Control",14,1,2697,"Non-Native 35","Non-Native"
"16816","PictureAccept","Control",1,1,13939,"Non-Native 36","Non-Native"
"16832","PictureAccept","Control",16,1,1968,"Non-Native 36","Non-Native"
"16836","PictureAccept","Ambiguous",14,0,9042,"Non-Native 36","Non-Native"
"16844","PictureAccept","Unambiguous",12,1,5638,"Non-Native 36","Non-Native"
"16864","PictureAccept","Ambiguous",17,1,1973,"Non-Native 36","Non-Native"
"16876","PictureAccept","Unambiguous",15,1,2271,"Non-Native 36","Non-Native"
"16892","PictureAccept","Ambiguous",5,0,1794,"Non-Native 36","Non-Native"
"16912","PictureAccept","Unambiguous",18,1,3103,"Non-Native 36","Non-Native"
"16924","PictureAccept","Unambiguous",3,0,5458,"Non-Native 36","Non-Native"
"16928","PictureAccept","Control",13,1,1400,"Non-Native 36","Non-Native"
"16948","PictureAccept","Control",4,1,7462,"Non-Native 36","Non-Native"
"16952","PictureAccept","Control",7,1,5927,"Non-Native 36","Non-Native"
"16956","PictureAccept","Unambiguous",6,1,1741,"Non-Native 36","Non-Native"
"16968","PictureAccept","Control",10,1,1311,"Non-Native 36","Non-Native"
"16972","PictureAccept","Ambiguous",2,1,8118,"Non-Native 36","Non-Native"
"16984","PictureAccept","Ambiguous",11,1,6601,"Non-Native 36","Non-Native"
"16996","PictureAccept","Ambiguous",8,0,1418,"Non-Native 36","Non-Native"
"17008","PictureAccept","Unambiguous",9,0,1589,"Non-Native 36","Non-Native"
"17038","PictureAccept","Ambiguous",13,1,1643,"Non-Native 37","Non-Native"
"17070","PictureAccept","Ambiguous",16,1,2982,"Non-Native 37","Non-Native"
"17082","PictureAccept","Ambiguous",7,1,3141,"Non-Native 37","Non-Native"
"17094","PictureAccept","Control",3,1,1915,"Non-Native 37","Non-Native"
"17106","PictureAccept","Ambiguous",4,1,1110,"Non-Native 37","Non-Native"
"17122","PictureAccept","Unambiguous",2,1,3487,"Non-Native 37","Non-Native"
"17134","PictureAccept","Unambiguous",8,0,1784,"Non-Native 37","Non-Native"
"17138","PictureAccept","Control",6,0,4448,"Non-Native 37","Non-Native"
"17146","PictureAccept","Unambiguous",17,0,4515,"Non-Native 37","Non-Native"
"17162","PictureAccept","Unambiguous",11,1,2893,"Non-Native 37","Non-Native"
"17166","PictureAccept","Control",15,1,4187,"Non-Native 37","Non-Native"
"17170","PictureAccept","Unambiguous",5,0,1417,"Non-Native 37","Non-Native"
"17174","PictureAccept","Unambiguous",14,1,5439,"Non-Native 37","Non-Native"
"17178","PictureAccept","Ambiguous",10,1,2957,"Non-Native 37","Non-Native"
"17182","PictureAccept","Control",9,1,1441,"Non-Native 37","Non-Native"
"17206","PictureAccept","Control",12,0,1613,"Non-Native 37","Non-Native"
"17218","PictureAccept","Ambiguous",1,1,3267,"Non-Native 37","Non-Native"
"17222","PictureAccept","Control",18,1,3321,"Non-Native 37","Non-Native"
"17266","PictureAccept","Unambiguous",13,1,3221,"Non-Native 38","Non-Native"
"17278","PictureAccept","Control",17,1,5500,"Non-Native 38","Non-Native"
"17294","PictureAccept","Ambiguous",9,0,3569,"Non-Native 38","Non-Native"
"17318","PictureAccept","Ambiguous",3,1,2775,"Non-Native 38","Non-Native"
"17330","PictureAccept","Control",11,1,4740,"Non-Native 38","Non-Native"
"17342","PictureAccept","Ambiguous",12,1,2613,"Non-Native 38","Non-Native"
"17346","PictureAccept","Control",8,1,2257,"Non-Native 38","Non-Native"
"17358","PictureAccept","Unambiguous",1,1,4700,"Non-Native 38","Non-Native"
"17362","PictureAccept","Ambiguous",6,0,2146,"Non-Native 38","Non-Native"
"17374","PictureAccept","Unambiguous",10,1,2821,"Non-Native 38","Non-Native"
"17382","PictureAccept","Control",14,1,2970,"Non-Native 38","Non-Native"
"17394","PictureAccept","Unambiguous",7,1,2757,"Non-Native 38","Non-Native"
"17410","PictureAccept","Control",2,1,3020,"Non-Native 38","Non-Native"
"17422","PictureAccept","Ambiguous",18,1,2393,"Non-Native 38","Non-Native"
"17430","PictureAccept","Unambiguous",16,1,3125,"Non-Native 38","Non-Native"
"17438","PictureAccept","Control",5,1,1868,"Non-Native 38","Non-Native"
"17442","PictureAccept","Unambiguous",4,1,1372,"Non-Native 38","Non-Native"
"17470","PictureAccept","Ambiguous",15,1,7023,"Non-Native 38","Non-Native"
"17482","PictureAccept","Unambiguous",18,0,3374,"Non-Native 39","Non-Native"
"17506","PictureAccept","Unambiguous",12,1,2881,"Non-Native 39","Non-Native"
"17530","PictureAccept","Ambiguous",11,1,2846,"Non-Native 39","Non-Native"
"17538","PictureAccept","Control",7,1,2863,"Non-Native 39","Non-Native"
"17546","PictureAccept","Control",13,1,2266,"Non-Native 39","Non-Native"
"17570","PictureAccept","Ambiguous",2,0,5340,"Non-Native 39","Non-Native"
"17582","PictureAccept","Control",4,1,1880,"Non-Native 39","Non-Native"
"17586","PictureAccept","Unambiguous",15,1,10791,"Non-Native 39","Non-Native"
"17610","PictureAccept","Control",10,0,7661,"Non-Native 39","Non-Native"
"17634","PictureAccept","Control",1,0,4585,"Non-Native 39","Non-Native"
"17638","PictureAccept","Ambiguous",17,1,3759,"Non-Native 39","Non-Native"
"17654","PictureAccept","Control",16,0,2701,"Non-Native 39","Non-Native"
"17666","PictureAccept","Unambiguous",9,1,1526,"Non-Native 39","Non-Native"
"17670","PictureAccept","Unambiguous",6,0,4033,"Non-Native 39","Non-Native"
"17674","PictureAccept","Ambiguous",8,0,1945,"Non-Native 39","Non-Native"
"17678","PictureAccept","Unambiguous",3,1,3141,"Non-Native 39","Non-Native"
"17690","PictureAccept","Ambiguous",5,0,1499,"Non-Native 39","Non-Native"
"17694","PictureAccept","Ambiguous",14,1,3991,"Non-Native 39","Non-Native"
"17738","PictureAccept","Control",15,1,2352,"Non-Native 40","Non-Native"
"17754","PictureAccept","Control",9,1,2360,"Non-Native 40","Non-Native"
"17766","PictureAccept","Control",3,1,2239,"Non-Native 40","Non-Native"
"17770","PictureAccept","Unambiguous",14,1,3574,"Non-Native 40","Non-Native"
"17774","PictureAccept","Unambiguous",17,1,3065,"Non-Native 40","Non-Native"
"17778","PictureAccept","Ambiguous",7,1,2497,"Non-Native 40","Non-Native"
"17798","PictureAccept","Ambiguous",10,1,2046,"Non-Native 40","Non-Native"
"17806","PictureAccept","Unambiguous",11,0,4751,"Non-Native 40","Non-Native"
"17826","PictureAccept","Control",18,1,1637,"Non-Native 40","Non-Native"
"17846","PictureAccept","Ambiguous",13,1,2685,"Non-Native 40","Non-Native"
"17854","PictureAccept","Ambiguous",16,0,3334,"Non-Native 40","Non-Native"
"17858","PictureAccept","Control",12,1,1629,"Non-Native 40","Non-Native"
"17866","PictureAccept","Ambiguous",1,1,2128,"Non-Native 40","Non-Native"
"17874","PictureAccept","Unambiguous",2,1,1811,"Non-Native 40","Non-Native"
"17886","PictureAccept","Unambiguous",5,1,1258,"Non-Native 40","Non-Native"
"17894","PictureAccept","Ambiguous",4,1,1069,"Non-Native 40","Non-Native"
"17898","PictureAccept","Unambiguous",8,1,3572,"Non-Native 40","Non-Native"
"17910","PictureAccept","Control",6,1,1330,"Non-Native 40","Non-Native"
