"","controller","condition","item","rt","NA","subject","group"
"11069","DashedSentence","Control",18,9456,"FALSE","Non-Native 10","Non-Native"
"11085","DashedSentence","Control",12,15443,"FALSE","Non-Native 10","Non-Native"
"11089","DashedSentence","Control",3,17138,"FALSE","Non-Native 10","Non-Native"
"11093","DashedSentence","Ambiguous",10,12122,"FALSE","Non-Native 10","Non-Native"
"11097","DashedSentence","Ambiguous",7,13065,"FALSE","Non-Native 10","Non-Native"
"11101","DashedSentence","Ambiguous",16,9473,"FALSE","Non-Native 10","Non-Native"
"11117","DashedSentence","Unambiguous",5,11557,"FALSE","Non-Native 10","Non-Native"
"11133","DashedSentence","Unambiguous",11,16973,"FALSE","Non-Native 10","Non-Native"
"11149","DashedSentence","Control",9,5156,"FALSE","Non-Native 10","Non-Native"
"11173","DashedSentence","Unambiguous",14,20909,"FALSE","Non-Native 10","Non-Native"
"11177","DashedSentence","Ambiguous",4,11816,"FALSE","Non-Native 10","Non-Native"
"11181","DashedSentence","Unambiguous",8,14821,"FALSE","Non-Native 10","Non-Native"
"11193","DashedSentence","Unambiguous",2,8057,"FALSE","Non-Native 10","Non-Native"
"11211","DashedSentence","Control",14,8282,"FALSE","Non-Native 11","Non-Native"
"11227","DashedSentence","Control",2,15311,"FALSE","Non-Native 11","Non-Native"
"11243","DashedSentence","Ambiguous",15,12516,"FALSE","Non-Native 11","Non-Native"
"11263","DashedSentence","Unambiguous",7,5625,"FALSE","Non-Native 11","Non-Native"
"11267","DashedSentence","Unambiguous",13,9538,"FALSE","Non-Native 11","Non-Native"
"11283","DashedSentence","Ambiguous",18,15833,"FALSE","Non-Native 11","Non-Native"
"11291","DashedSentence","Unambiguous",4,7409,"FALSE","Non-Native 11","Non-Native"
"11303","DashedSentence","Unambiguous",10,3810,"FALSE","Non-Native 11","Non-Native"
"11311","DashedSentence","Ambiguous",9,11164,"FALSE","Non-Native 11","Non-Native"
"11319","DashedSentence","Control",5,3216,"FALSE","Non-Native 11","Non-Native"
"11347","DashedSentence","Control",8,4984,"FALSE","Non-Native 11","Non-Native"
"11371","DashedSentence","Unambiguous",16,13710,"FALSE","Non-Native 11","Non-Native"
"11379","DashedSentence","Ambiguous",12,9526,"FALSE","Non-Native 11","Non-Native"
"11395","DashedSentence","Control",17,9616,"FALSE","Non-Native 11","Non-Native"
"11403","DashedSentence","Control",11,7500,"FALSE","Non-Native 11","Non-Native"
"11407","DashedSentence","Unambiguous",1,6370,"FALSE","Non-Native 11","Non-Native"
"11415","DashedSentence","Ambiguous",3,6460,"FALSE","Non-Native 11","Non-Native"
"11419","DashedSentence","Ambiguous",6,5442,"FALSE","Non-Native 11","Non-Native"
"11439","DashedSentence","Unambiguous",12,8072,"FALSE","Non-Native 12","Non-Native"
"11451","DashedSentence","Control",10,18000,"FALSE","Non-Native 12","Non-Native"
"11487","DashedSentence","Ambiguous",11,8443,"FALSE","Non-Native 12","Non-Native"
"11491","DashedSentence","Ambiguous",8,10790,"FALSE","Non-Native 12","Non-Native"
"11495","DashedSentence","Control",1,7395,"FALSE","Non-Native 12","Non-Native"
"11499","DashedSentence","Unambiguous",15,10496,"FALSE","Non-Native 12","Non-Native"
"11511","DashedSentence","Control",7,6870,"FALSE","Non-Native 12","Non-Native"
"11535","DashedSentence","Control",13,6349,"FALSE","Non-Native 12","Non-Native"
"11567","DashedSentence","Ambiguous",5,15510,"FALSE","Non-Native 12","Non-Native"
"11575","DashedSentence","Ambiguous",14,6824,"FALSE","Non-Native 12","Non-Native"
"11579","DashedSentence","Control",4,3672,"FALSE","Non-Native 12","Non-Native"
"11587","DashedSentence","Ambiguous",2,9402,"FALSE","Non-Native 12","Non-Native"
"11591","DashedSentence","Unambiguous",3,12658,"FALSE","Non-Native 12","Non-Native"
"11599","DashedSentence","Control",16,4738,"FALSE","Non-Native 12","Non-Native"
"11611","DashedSentence","Ambiguous",17,4032,"FALSE","Non-Native 12","Non-Native"
"11619","DashedSentence","Unambiguous",18,10349,"FALSE","Non-Native 12","Non-Native"
"11639","DashedSentence","Unambiguous",6,14173,"FALSE","Non-Native 12","Non-Native"
"11643","DashedSentence","Unambiguous",9,9994,"FALSE","Non-Native 12","Non-Native"
"11657","DashedSentence","Ambiguous",16,10626,"FALSE","Non-Native 13","Non-Native"
"11693","DashedSentence","Unambiguous",11,4882,"FALSE","Non-Native 13","Non-Native"
"11721","DashedSentence","Control",9,7754,"FALSE","Non-Native 13","Non-Native"
"11729","DashedSentence","Control",18,4559,"FALSE","Non-Native 13","Non-Native"
"11737","DashedSentence","Control",6,3112,"FALSE","Non-Native 13","Non-Native"
"11741","DashedSentence","Unambiguous",5,2637,"FALSE","Non-Native 13","Non-Native"
"11745","DashedSentence","Unambiguous",17,2973,"FALSE","Non-Native 13","Non-Native"
"11749","DashedSentence","Unambiguous",2,2555,"FALSE","Non-Native 13","Non-Native"
"11757","DashedSentence","Control",12,3263,"FALSE","Non-Native 13","Non-Native"
"11765","DashedSentence","Unambiguous",8,3119,"FALSE","Non-Native 13","Non-Native"
"11773","DashedSentence","Unambiguous",14,2382,"FALSE","Non-Native 13","Non-Native"
"11789","DashedSentence","Ambiguous",10,3592,"FALSE","Non-Native 13","Non-Native"
"11797","DashedSentence","Ambiguous",13,4921,"FALSE","Non-Native 13","Non-Native"
"11805","DashedSentence","Control",15,3084,"FALSE","Non-Native 13","Non-Native"
"11813","DashedSentence","Ambiguous",1,3013,"FALSE","Non-Native 13","Non-Native"
"11817","DashedSentence","Control",3,2244,"FALSE","Non-Native 13","Non-Native"
"11853","DashedSentence","Ambiguous",7,4081,"FALSE","Non-Native 13","Non-Native"
"11857","DashedSentence","Ambiguous",4,3155,"FALSE","Non-Native 13","Non-Native"
"11891","DashedSentence","Control",11,7894,"FALSE","Non-Native 14","Non-Native"
"11903","DashedSentence","Ambiguous",3,3043,"FALSE","Non-Native 14","Non-Native"
"11915","DashedSentence","Ambiguous",18,11295,"FALSE","Non-Native 14","Non-Native"
"11923","DashedSentence","Ambiguous",12,11394,"FALSE","Non-Native 14","Non-Native"
"11951","DashedSentence","Ambiguous",6,11130,"FALSE","Non-Native 14","Non-Native"
"11963","DashedSentence","Unambiguous",4,14190,"FALSE","Non-Native 14","Non-Native"
"11975","DashedSentence","Control",2,4767,"FALSE","Non-Native 14","Non-Native"
"11983","DashedSentence","Ambiguous",9,16476,"FALSE","Non-Native 14","Non-Native"
"11987","DashedSentence","Control",14,3628,"FALSE","Non-Native 14","Non-Native"
"11991","DashedSentence","Ambiguous",15,12752,"FALSE","Non-Native 14","Non-Native"
"11995","DashedSentence","Control",8,262,"FALSE","Non-Native 14","Non-Native"
"12003","DashedSentence","Control",17,4542,"FALSE","Non-Native 14","Non-Native"
"12019","DashedSentence","Control",5,3966,"FALSE","Non-Native 14","Non-Native"
"12039","DashedSentence","Unambiguous",10,7846,"FALSE","Non-Native 14","Non-Native"
"12071","DashedSentence","Unambiguous",13,5378,"FALSE","Non-Native 14","Non-Native"
"12075","DashedSentence","Unambiguous",16,7481,"FALSE","Non-Native 14","Non-Native"
"12083","DashedSentence","Unambiguous",7,15263,"FALSE","Non-Native 14","Non-Native"
"12087","DashedSentence","Unambiguous",1,8365,"FALSE","Non-Native 14","Non-Native"
"12105","DashedSentence","Control",1,10410,"FALSE","Non-Native 15","Non-Native"
"12121","DashedSentence","Unambiguous",18,10937,"FALSE","Non-Native 15","Non-Native"
"12137","DashedSentence","Unambiguous",3,10619,"FALSE","Non-Native 15","Non-Native"
"12145","DashedSentence","Unambiguous",15,16221,"FALSE","Non-Native 15","Non-Native"
"12149","DashedSentence","Control",13,8357,"FALSE","Non-Native 15","Non-Native"
"12157","DashedSentence","Ambiguous",11,7863,"FALSE","Non-Native 15","Non-Native"
"12169","DashedSentence","Ambiguous",14,7085,"FALSE","Non-Native 15","Non-Native"
"12177","DashedSentence","Unambiguous",12,9963,"FALSE","Non-Native 15","Non-Native"
"12233","DashedSentence","Ambiguous",8,13234,"FALSE","Non-Native 15","Non-Native"
"12237","DashedSentence","Ambiguous",17,6312,"FALSE","Non-Native 15","Non-Native"
"12241","DashedSentence","Ambiguous",5,8687,"FALSE","Non-Native 15","Non-Native"
"12249","DashedSentence","Control",16,4907,"FALSE","Non-Native 15","Non-Native"
"12253","DashedSentence","Control",7,5388,"FALSE","Non-Native 15","Non-Native"
"12269","DashedSentence","Unambiguous",6,7076,"FALSE","Non-Native 15","Non-Native"
"12273","DashedSentence","Control",4,3964,"FALSE","Non-Native 15","Non-Native"
"12285","DashedSentence","Control",10,5555,"FALSE","Non-Native 15","Non-Native"
"12305","DashedSentence","Ambiguous",2,10459,"FALSE","Non-Native 15","Non-Native"
"12317","DashedSentence","Unambiguous",9,6239,"FALSE","Non-Native 15","Non-Native"
"12335","DashedSentence","Ambiguous",1,4606,"FALSE","Non-Native 16","Non-Native"
"12355","DashedSentence","Ambiguous",16,7215,"FALSE","Non-Native 16","Non-Native"
"12359","DashedSentence","Unambiguous",2,4872,"FALSE","Non-Native 16","Non-Native"
"12375","DashedSentence","Unambiguous",14,9482,"FALSE","Non-Native 16","Non-Native"
"12391","DashedSentence","Control",12,4979,"FALSE","Non-Native 16","Non-Native"
"12407","DashedSentence","Unambiguous",8,5796,"FALSE","Non-Native 16","Non-Native"
"12427","DashedSentence","Ambiguous",4,3412,"FALSE","Non-Native 16","Non-Native"
"12431","DashedSentence","Unambiguous",11,14207,"FALSE","Non-Native 16","Non-Native"
"12435","DashedSentence","Control",3,4475,"FALSE","Non-Native 16","Non-Native"
"12443","DashedSentence","Control",15,8984,"FALSE","Non-Native 16","Non-Native"
"12447","DashedSentence","Ambiguous",10,6860,"FALSE","Non-Native 16","Non-Native"
"12451","DashedSentence","Ambiguous",13,6302,"FALSE","Non-Native 16","Non-Native"
"12487","DashedSentence","Ambiguous",7,7335,"FALSE","Non-Native 16","Non-Native"
"12511","DashedSentence","Unambiguous",5,10179,"FALSE","Non-Native 16","Non-Native"
"12515","DashedSentence","Control",18,2993,"FALSE","Non-Native 16","Non-Native"
"12523","DashedSentence","Unambiguous",17,4540,"FALSE","Non-Native 16","Non-Native"
"12531","DashedSentence","Control",9,5996,"FALSE","Non-Native 16","Non-Native"
"12539","DashedSentence","Control",6,8272,"FALSE","Non-Native 16","Non-Native"
"12561","DashedSentence","Control",5,5250,"FALSE","Non-Native 17","Non-Native"
"12573","DashedSentence","Ambiguous",6,5075,"FALSE","Non-Native 17","Non-Native"
"12581","DashedSentence","Ambiguous",12,5754,"FALSE","Non-Native 17","Non-Native"
"12589","DashedSentence","Unambiguous",7,5421,"FALSE","Non-Native 17","Non-Native"
"12605","DashedSentence","Unambiguous",16,4801,"FALSE","Non-Native 17","Non-Native"
"12625","DashedSentence","Unambiguous",13,4699,"FALSE","Non-Native 17","Non-Native"
"12649","DashedSentence","Ambiguous",18,4621,"FALSE","Non-Native 17","Non-Native"
"12661","DashedSentence","Unambiguous",1,4488,"FALSE","Non-Native 17","Non-Native"
"12665","DashedSentence","Ambiguous",15,6073,"FALSE","Non-Native 17","Non-Native"
"12669","DashedSentence","Unambiguous",4,4549,"FALSE","Non-Native 17","Non-Native"
"12673","DashedSentence","Control",8,4298,"FALSE","Non-Native 17","Non-Native"
"12681","DashedSentence","Ambiguous",9,7596,"FALSE","Non-Native 17","Non-Native"
"12685","DashedSentence","Ambiguous",3,5003,"FALSE","Non-Native 17","Non-Native"
"12689","DashedSentence","Control",11,8698,"FALSE","Non-Native 17","Non-Native"
"12693","DashedSentence","Control",17,5725,"FALSE","Non-Native 17","Non-Native"
"12697","DashedSentence","Control",2,3598,"FALSE","Non-Native 17","Non-Native"
"12709","DashedSentence","Control",14,5995,"FALSE","Non-Native 17","Non-Native"
"12737","DashedSentence","Unambiguous",10,6575,"FALSE","Non-Native 17","Non-Native"
"12807","DashedSentence","Unambiguous",6,6141,"FALSE","Non-Native 18","Non-Native"
"12839","DashedSentence","Control",10,8584,"FALSE","Non-Native 18","Non-Native"
"12847","DashedSentence","Ambiguous",2,3992,"FALSE","Non-Native 18","Non-Native"
"12851","DashedSentence","Ambiguous",14,4330,"FALSE","Non-Native 18","Non-Native"
"12859","DashedSentence","Ambiguous",8,4208,"FALSE","Non-Native 18","Non-Native"
"12871","DashedSentence","Control",1,2812,"FALSE","Non-Native 18","Non-Native"
"12875","DashedSentence","Control",4,9526,"FALSE","Non-Native 18","Non-Native"
"12879","DashedSentence","Ambiguous",5,9090,"FALSE","Non-Native 18","Non-Native"
"12887","DashedSentence","Control",7,6225,"FALSE","Non-Native 18","Non-Native"
"12891","DashedSentence","Unambiguous",9,4033,"FALSE","Non-Native 18","Non-Native"
"12911","DashedSentence","Control",16,8062,"FALSE","Non-Native 18","Non-Native"
"12931","DashedSentence","Ambiguous",17,5211,"FALSE","Non-Native 18","Non-Native"
"12935","DashedSentence","Unambiguous",18,9549,"FALSE","Non-Native 18","Non-Native"
"12939","DashedSentence","Control",13,7852,"FALSE","Non-Native 18","Non-Native"
"12947","DashedSentence","Unambiguous",15,4642,"FALSE","Non-Native 18","Non-Native"
"12955","DashedSentence","Unambiguous",12,7011,"FALSE","Non-Native 18","Non-Native"
"12959","DashedSentence","Unambiguous",3,4135,"FALSE","Non-Native 18","Non-Native"
"12987","DashedSentence","Ambiguous",11,3598,"FALSE","Non-Native 18","Non-Native"
"13025","DashedSentence","Unambiguous",17,10383,"FALSE","Non-Native 19","Non-Native"
"13041","DashedSentence","Control",15,6401,"FALSE","Non-Native 19","Non-Native"
"13061","DashedSentence","Ambiguous",4,12312,"FALSE","Non-Native 19","Non-Native"
"13065","DashedSentence","Unambiguous",5,15998,"FALSE","Non-Native 19","Non-Native"
"13069","DashedSentence","Control",12,6338,"FALSE","Non-Native 19","Non-Native"
"13081","DashedSentence","Ambiguous",16,8319,"FALSE","Non-Native 19","Non-Native"
"13085","DashedSentence","Unambiguous",11,13512,"FALSE","Non-Native 19","Non-Native"
"13101","DashedSentence","Control",6,17058,"FALSE","Non-Native 19","Non-Native"
"13109","DashedSentence","Control",9,7521,"FALSE","Non-Native 19","Non-Native"
"13125","DashedSentence","Ambiguous",10,13878,"FALSE","Non-Native 19","Non-Native"
"13137","DashedSentence","Ambiguous",1,13494,"FALSE","Non-Native 19","Non-Native"
"13141","DashedSentence","Ambiguous",7,3147,"FALSE","Non-Native 19","Non-Native"
"13145","DashedSentence","Control",3,10134,"FALSE","Non-Native 19","Non-Native"
"13157","DashedSentence","Control",18,21888,"FALSE","Non-Native 19","Non-Native"
"13165","DashedSentence","Unambiguous",8,9707,"FALSE","Non-Native 19","Non-Native"
"13177","DashedSentence","Ambiguous",13,9738,"FALSE","Non-Native 19","Non-Native"
"13193","DashedSentence","Unambiguous",14,4284,"FALSE","Non-Native 19","Non-Native"
"13209","DashedSentence","Unambiguous",2,4215,"FALSE","Non-Native 19","Non-Native"
"13237","DashedSentence","Ambiguous",3,4801,"FALSE","Non-Native 20","Non-Native"
"13241","DashedSentence","Control",2,5337,"FALSE","Non-Native 20","Non-Native"
"13253","DashedSentence","Ambiguous",15,8504,"FALSE","Non-Native 20","Non-Native"
"13261","DashedSentence","Unambiguous",4,2812,"FALSE","Non-Native 20","Non-Native"
"13265","DashedSentence","Ambiguous",9,12553,"FALSE","Non-Native 20","Non-Native"
"13281","DashedSentence","Unambiguous",7,3951,"FALSE","Non-Native 20","Non-Native"
"13289","DashedSentence","Unambiguous",10,4255,"FALSE","Non-Native 20","Non-Native"
"13297","DashedSentence","Ambiguous",12,2171,"FALSE","Non-Native 20","Non-Native"
"13313","DashedSentence","Control",17,2811,"FALSE","Non-Native 20","Non-Native"
"13325","DashedSentence","Control",5,4327,"FALSE","Non-Native 20","Non-Native"
"13329","DashedSentence","Unambiguous",1,3670,"FALSE","Non-Native 20","Non-Native"
"13337","DashedSentence","Control",11,6753,"FALSE","Non-Native 20","Non-Native"
"13349","DashedSentence","Ambiguous",18,7573,"FALSE","Non-Native 20","Non-Native"
"13393","DashedSentence","Unambiguous",16,3086,"FALSE","Non-Native 20","Non-Native"
"13405","DashedSentence","Ambiguous",6,3807,"FALSE","Non-Native 20","Non-Native"
"13409","DashedSentence","Control",14,4482,"FALSE","Non-Native 20","Non-Native"
"13429","DashedSentence","Unambiguous",13,5691,"FALSE","Non-Native 20","Non-Native"
"13437","DashedSentence","Control",8,3518,"FALSE","Non-Native 20","Non-Native"
"13473","DashedSentence","Unambiguous",15,8756,"FALSE","Non-Native 21","Non-Native"
"13481","DashedSentence","Control",13,6058,"FALSE","Non-Native 21","Non-Native"
"13493","DashedSentence","Ambiguous",11,4894,"FALSE","Non-Native 21","Non-Native"
"13517","DashedSentence","Control",4,7779,"FALSE","Non-Native 21","Non-Native"
"13521","DashedSentence","Ambiguous",14,6554,"FALSE","Non-Native 21","Non-Native"
"13533","DashedSentence","Unambiguous",12,3589,"FALSE","Non-Native 21","Non-Native"
"13557","DashedSentence","Ambiguous",5,6190,"FALSE","Non-Native 21","Non-Native"
"13561","DashedSentence","Unambiguous",18,8017,"FALSE","Non-Native 21","Non-Native"
"13565","DashedSentence","Ambiguous",2,7958,"FALSE","Non-Native 21","Non-Native"
"13577","DashedSentence","Control",10,6803,"FALSE","Non-Native 21","Non-Native"
"13581","DashedSentence","Control",16,8286,"FALSE","Non-Native 21","Non-Native"
"13589","DashedSentence","Control",7,3758,"FALSE","Non-Native 21","Non-Native"
"13605","DashedSentence","Unambiguous",6,4820,"FALSE","Non-Native 21","Non-Native"
"13609","DashedSentence","Unambiguous",3,4273,"FALSE","Non-Native 21","Non-Native"
"13629","DashedSentence","Ambiguous",8,6069,"FALSE","Non-Native 21","Non-Native"
"13633","DashedSentence","Ambiguous",17,5820,"FALSE","Non-Native 21","Non-Native"
"13641","DashedSentence","Unambiguous",9,6043,"FALSE","Non-Native 21","Non-Native"
"13649","DashedSentence","Control",1,6113,"FALSE","Non-Native 21","Non-Native"
"13695","DashedSentence","Unambiguous",14,11772,"FALSE","Non-Native 22","Non-Native"
"13711","DashedSentence","Control",6,5006,"FALSE","Non-Native 22","Non-Native"
"13715","DashedSentence","Ambiguous",7,14252,"FALSE","Non-Native 22","Non-Native"
"13719","DashedSentence","Ambiguous",1,5725,"FALSE","Non-Native 22","Non-Native"
"13731","DashedSentence","Unambiguous",5,7925,"FALSE","Non-Native 22","Non-Native"
"13735","DashedSentence","Ambiguous",13,19483,"FALSE","Non-Native 22","Non-Native"
"13747","DashedSentence","Control",15,5367,"FALSE","Non-Native 22","Non-Native"
"13759","DashedSentence","Unambiguous",11,4822,"FALSE","Non-Native 22","Non-Native"
"13767","DashedSentence","Unambiguous",2,5927,"FALSE","Non-Native 22","Non-Native"
"13783","DashedSentence","Ambiguous",10,13351,"FALSE","Non-Native 22","Non-Native"
"13787","DashedSentence","Control",12,6417,"FALSE","Non-Native 22","Non-Native"
"13795","DashedSentence","Control",3,15339,"FALSE","Non-Native 22","Non-Native"
"13803","DashedSentence","Unambiguous",17,4992,"FALSE","Non-Native 22","Non-Native"
"13811","DashedSentence","Ambiguous",16,8162,"FALSE","Non-Native 22","Non-Native"
"13827","DashedSentence","Ambiguous",4,4849,"FALSE","Non-Native 22","Non-Native"
"13855","DashedSentence","Control",9,5961,"FALSE","Non-Native 22","Non-Native"
"13871","DashedSentence","Control",18,2641,"FALSE","Non-Native 22","Non-Native"
"13879","DashedSentence","Unambiguous",8,5241,"FALSE","Non-Native 22","Non-Native"
"13897","DashedSentence","Unambiguous",7,7750,"FALSE","Non-Native 23","Non-Native"
"13909","DashedSentence","Control",11,8879,"FALSE","Non-Native 23","Non-Native"
"13913","DashedSentence","Control",17,6081,"FALSE","Non-Native 23","Non-Native"
"13917","DashedSentence","Ambiguous",3,5578,"FALSE","Non-Native 23","Non-Native"
"13921","DashedSentence","Ambiguous",18,15322,"FALSE","Non-Native 23","Non-Native"
"13929","DashedSentence","Ambiguous",15,18716,"FALSE","Non-Native 23","Non-Native"
"13993","DashedSentence","Unambiguous",10,8393,"FALSE","Non-Native 23","Non-Native"
"14001","DashedSentence","Unambiguous",16,6532,"FALSE","Non-Native 23","Non-Native"
"14021","DashedSentence","Ambiguous",9,5406,"FALSE","Non-Native 23","Non-Native"
"14025","DashedSentence","Ambiguous",6,4777,"FALSE","Non-Native 23","Non-Native"
"14029","DashedSentence","Control",14,10168,"FALSE","Non-Native 23","Non-Native"
"14033","DashedSentence","Ambiguous",12,7959,"FALSE","Non-Native 23","Non-Native"
"14041","DashedSentence","Control",8,10354,"FALSE","Non-Native 23","Non-Native"
"14069","DashedSentence","Unambiguous",4,4141,"FALSE","Non-Native 23","Non-Native"
"14077","DashedSentence","Control",5,5829,"FALSE","Non-Native 23","Non-Native"
"14081","DashedSentence","Unambiguous",13,5550,"FALSE","Non-Native 23","Non-Native"
"14093","DashedSentence","Control",2,9860,"FALSE","Non-Native 23","Non-Native"
"14097","DashedSentence","Unambiguous",1,9812,"FALSE","Non-Native 23","Non-Native"
"14121","DashedSentence","Ambiguous",14,5731,"FALSE","Non-Native 24","Non-Native"
"14137","DashedSentence","Control",7,8373,"FALSE","Non-Native 24","Non-Native"
"14141","DashedSentence","Unambiguous",15,8897,"FALSE","Non-Native 24","Non-Native"
"14149","DashedSentence","Ambiguous",8,7881,"FALSE","Non-Native 24","Non-Native"
"14153","DashedSentence","Control",10,13078,"FALSE","Non-Native 24","Non-Native"
"14189","DashedSentence","Control",4,7573,"FALSE","Non-Native 24","Non-Native"
"14193","DashedSentence","Control",16,9342,"FALSE","Non-Native 24","Non-Native"
"14205","DashedSentence","Unambiguous",9,10297,"FALSE","Non-Native 24","Non-Native"
"14233","DashedSentence","Control",13,11549,"FALSE","Non-Native 24","Non-Native"
"14237","DashedSentence","Unambiguous",6,11949,"FALSE","Non-Native 24","Non-Native"
"14257","DashedSentence","Ambiguous",17,11657,"FALSE","Non-Native 24","Non-Native"
"14281","DashedSentence","Unambiguous",3,7253,"FALSE","Non-Native 24","Non-Native"
"14289","DashedSentence","Unambiguous",12,6429,"FALSE","Non-Native 24","Non-Native"
"14313","DashedSentence","Ambiguous",2,13765,"FALSE","Non-Native 24","Non-Native"
"14317","DashedSentence","Control",1,16879,"FALSE","Non-Native 24","Non-Native"
"14321","DashedSentence","Unambiguous",18,7726,"FALSE","Non-Native 24","Non-Native"
"14329","DashedSentence","Ambiguous",5,6156,"FALSE","Non-Native 24","Non-Native"
"14333","DashedSentence","Ambiguous",11,10145,"FALSE","Non-Native 24","Non-Native"
"14345","DashedSentence","Control",9,9416,"FALSE","Non-Native 25","Non-Native"
"14349","DashedSentence","Unambiguous",8,5086,"FALSE","Non-Native 25","Non-Native"
"14365","DashedSentence","Ambiguous",10,12118,"FALSE","Non-Native 25","Non-Native"
"14397","DashedSentence","Control",6,8424,"FALSE","Non-Native 25","Non-Native"
"14405","DashedSentence","Control",3,10080,"FALSE","Non-Native 25","Non-Native"
"14437","DashedSentence","Control",12,13295,"FALSE","Non-Native 25","Non-Native"
"14449","DashedSentence","Unambiguous",5,3500,"FALSE","Non-Native 25","Non-Native"
"14465","DashedSentence","Unambiguous",17,6381,"FALSE","Non-Native 25","Non-Native"
"14485","DashedSentence","Ambiguous",16,4918,"FALSE","Non-Native 25","Non-Native"
"14493","DashedSentence","Unambiguous",14,4508,"FALSE","Non-Native 25","Non-Native"
"14501","DashedSentence","Control",18,6721,"FALSE","Non-Native 25","Non-Native"
"14505","DashedSentence","Ambiguous",4,4383,"FALSE","Non-Native 25","Non-Native"
"14509","DashedSentence","Ambiguous",7,5092,"FALSE","Non-Native 25","Non-Native"
"14525","DashedSentence","Control",15,9486,"FALSE","Non-Native 25","Non-Native"
"14537","DashedSentence","Ambiguous",13,4566,"FALSE","Non-Native 25","Non-Native"
"14545","DashedSentence","Unambiguous",2,4191,"FALSE","Non-Native 25","Non-Native"
"14549","DashedSentence","Unambiguous",11,3708,"FALSE","Non-Native 25","Non-Native"
"14553","DashedSentence","Ambiguous",1,4681,"FALSE","Non-Native 25","Non-Native"
"14577","DashedSentence","Ambiguous",6,12117,"FALSE","Non-Native 26","Non-Native"
"14585","DashedSentence","Unambiguous",4,7457,"FALSE","Non-Native 26","Non-Native"
"14589","DashedSentence","Control",14,6174,"FALSE","Non-Native 26","Non-Native"
"14633","DashedSentence","Ambiguous",3,7207,"FALSE","Non-Native 26","Non-Native"
"14637","DashedSentence","Control",11,9103,"FALSE","Non-Native 26","Non-Native"
"14641","DashedSentence","Control",5,4852,"FALSE","Non-Native 26","Non-Native"
"14653","DashedSentence","Ambiguous",15,7278,"FALSE","Non-Native 26","Non-Native"
"14665","DashedSentence","Control",8,4519,"FALSE","Non-Native 26","Non-Native"
"14669","DashedSentence","Ambiguous",12,4582,"FALSE","Non-Native 26","Non-Native"
"14713","DashedSentence","Unambiguous",13,5360,"FALSE","Non-Native 26","Non-Native"
"14717","DashedSentence","Control",2,4459,"FALSE","Non-Native 26","Non-Native"
"14721","DashedSentence","Control",17,4613,"FALSE","Non-Native 26","Non-Native"
"14733","DashedSentence","Ambiguous",18,4678,"FALSE","Non-Native 26","Non-Native"
"14737","DashedSentence","Unambiguous",1,4426,"FALSE","Non-Native 26","Non-Native"
"14757","DashedSentence","Ambiguous",9,4769,"FALSE","Non-Native 26","Non-Native"
"14769","DashedSentence","Unambiguous",16,3761,"FALSE","Non-Native 26","Non-Native"
"14777","DashedSentence","Unambiguous",7,5786,"FALSE","Non-Native 26","Non-Native"
"14781","DashedSentence","Unambiguous",10,5511,"FALSE","Non-Native 26","Non-Native"
"14805","DashedSentence","Control",16,9948,"FALSE","Non-Native 27","Non-Native"
"14821","DashedSentence","Unambiguous",18,12557,"FALSE","Non-Native 27","Non-Native"
"14841","DashedSentence","Control",1,5601,"FALSE","Non-Native 27","Non-Native"
"14845","DashedSentence","Control",7,7008,"FALSE","Non-Native 27","Non-Native"
"14849","DashedSentence","Unambiguous",3,6264,"FALSE","Non-Native 27","Non-Native"
"14853","DashedSentence","Ambiguous",2,5381,"FALSE","Non-Native 27","Non-Native"
"14857","DashedSentence","Ambiguous",14,3713,"FALSE","Non-Native 27","Non-Native"
"14861","DashedSentence","Ambiguous",11,8261,"FALSE","Non-Native 27","Non-Native"
"14869","DashedSentence","Control",10,5722,"FALSE","Non-Native 27","Non-Native"
"14881","DashedSentence","Unambiguous",15,4149,"FALSE","Non-Native 27","Non-Native"
"14889","DashedSentence","Unambiguous",12,7188,"FALSE","Non-Native 27","Non-Native"
"14933","DashedSentence","Control",4,3054,"FALSE","Non-Native 27","Non-Native"
"14937","DashedSentence","Control",13,4634,"FALSE","Non-Native 27","Non-Native"
"14957","DashedSentence","Ambiguous",8,7267,"FALSE","Non-Native 27","Non-Native"
"14961","DashedSentence","Unambiguous",9,7278,"FALSE","Non-Native 27","Non-Native"
"14977","DashedSentence","Ambiguous",17,5817,"FALSE","Non-Native 27","Non-Native"
"14985","DashedSentence","Ambiguous",5,4704,"FALSE","Non-Native 27","Non-Native"
"15001","DashedSentence","Unambiguous",6,4089,"FALSE","Non-Native 27","Non-Native"
"15025","DashedSentence","Unambiguous",2,5326,"FALSE","Non-Native 28","Non-Native"
"15037","DashedSentence","Unambiguous",17,8103,"FALSE","Non-Native 28","Non-Native"
"15057","DashedSentence","Unambiguous",8,8145,"FALSE","Non-Native 28","Non-Native"
"15077","DashedSentence","Control",3,5521,"FALSE","Non-Native 28","Non-Native"
"15097","DashedSentence","Unambiguous",5,252,"FALSE","Non-Native 28","Non-Native"
"15105","DashedSentence","Control",6,6164,"FALSE","Non-Native 28","Non-Native"
"15125","DashedSentence","Ambiguous",4,12393,"FALSE","Non-Native 28","Non-Native"
"15141","DashedSentence","Control",15,13157,"FALSE","Non-Native 28","Non-Native"
